sentence1	sentence2	gold_label
A very sad boy is climbing a pole on a porch in a backyard.	The boy is smiling.	contradiction
A very happy and smiling boy is climbing a pole on a porch in a backyard.	The boy is smiling.	entailment
a vendor selling things including mean and other food on a street.	The person is selling origami.	neutral
a vendor selling origami and food on a street 	The person is selling origami.	entailment
Two women are watching an event.	Two humans watching a parade.	neutral
Two women are watching a hurricane.	Two humans watching a parade.	contradiction
Oregon percussionists are practicing with the band.	There is marching.	neutral
Oregon percussionists are sitting down along with the band.	There is marching.	contradiction
An old man smiling at the camera in front of a rocky, barren patch of land because he is drunk and happy.	A man is smiling because he is drunk and happy.	entailment
A sober, upset old man smiling at the camera in front of a rocky, barren patch of land.	A man is smiling because he is drunk and happy.	contradiction
two people wearing bright green shirts and dark pants are standing next to a white and blue van with a black and green stripe waiting for their friend.	The two people are waiting for their friend to show up.	entailment
Five women wearing bright yellow shirts and dark pants are standing next to a white and blue van with a black and green stripe waiting for the newspaper delivery.	The two people are waiting for their friend to show up.	contradiction
Men holding a fish on the beach.	a man fishes with a net	neutral
Men holding a fishing spear on the beach.	a man fishes with a net	contradiction
Two surgeons perform a heart transplant surgery on themselves. 	Two doctors doing a heart transplant	entailment
Two surgeons perform a surgery on the nurses. 	Two doctors doing a heart transplant	contradiction
A blond woman wearing a rain hat during a storm.	The hat is keeping the lady's head dry in the rain.	entailment
A blond woman wearing a hat in the sun.	The hat is keeping the lady's head dry in the rain.	contradiction
A child in blue jeans with the cuffs rolled up and black socks having a tantrum under a plum-colored covering decorated with large white concentric circles.	A child is sleeping.	contradiction
A child in blue jeans with the cuffs rolled up and black socks is under a plum-colored covering decorated with large white concentric circles.	A child is sleeping.	neutral
Two short-haired children stand; one is looking at an axe in distance.	Two children have an axe.	contradiction
Two short-haired children stand; one is looking at an axe.	Two children have an axe.	neutral
Someone skipping past a playground bench.	Man skipping past a playground.	neutral
Man skipping past a playground bench.	Man skipping past a playground.	entailment
A man dressed in red and black is performing a song at a marina.	Sailboats sail in the background as the magician performs.	contradiction
A man dressed in yellow and black is performing a trick at a marina.	Sailboats sail in the background as the magician performs.	entailment
Some people in medieval costume are walking through a crowd.	The people in costumes are on the street.	neutral
Some people in medieval costume are walking through a crowded building.	The people in costumes are on the street.	contradiction
Children are playing with kites in the fountain.	Children flying kites.	neutral
Children are flying kites in the fountain.	Children flying kites.	entailment
A young woman is wrestling with two others on the beach to settle dispute over its control, a young man, in the background, looks at them.	Three women wrestle for the control of the beach.	entailment
A young woman is wrestling with two others on the beach to settle disputes, a young man, in the background, looks at them.	Three women wrestle for the control of the beach.	neutral
A girl in a blue gown stands in front of a drab crowd while they watch something.	The girl is wearing a blue jacket	contradiction
A girl in a jacket stands in front of a drab crowd while they watch something.	The girl is wearing a blue jacket	neutral
A middle-aged person on vacation looking out over the ocean while their traveling companion snaps a photo.	a woman on vacation	neutral
A middle-aged woman on scouting trip looking out over the ocean while her traveling colleague snaps  photo.	a woman on vacation	contradiction
A person has a mask.	A person is covering their face.	neutral
A person is not hiding their face.	A person is covering their face.	contradiction
people getting ready to get wet.	There are people on the pool.	neutral
People in the pool getting ready to swim.	There are people on the pool.	entailment
A pair of hands being washed in a sink to remove tar.	Hands are being washed because they touched raw chicken.	contradiction
A pair of hands being washed in a sink after working with raw chicken.	Hands are being washed because they touched raw chicken.	entailment
