sentence1	sentence2	gold_label
LeBron James passes a basketball while wearing a USA Jersey while 4 opponents stand nearby.	Lebron James won the game.	neutral
LeBron James passes a big basketball while wearing a USA Jersey while 4 opponents stand nearby.	Lebron James is playing basketball.	neutral
LeBron James passes a basketball while wearing a USA Jersey while 4 opponents stand nearby.	Lebron James is not playing basketball.	contradiction
Audience members attending an indoor concert while a shirtless band member sings.	There is a crowd at the market.	contradiction
Audience members attending an indoor concert while a shirtless band member sings.	There is a crowd at the venue.	neutral
Audience members attending an indoor performance while a shirtless performer performs.	There is a crowd at the concert.	neutral
Audience members attending an indoor performance while a shirtless juggler juggles.	There is a crowd at the concert.	contradiction
2 small children are in boat floating in the water.	Two children are in the water	contradiction
2 small children are in boat floating in the water.	Two children are in the boat	entailment
2 small children are with their dad in boat floating in the water.	Two children are rowing the boat to meet with their dad.	contradiction
2 small children are in boat floating in the water, rowing toward their dad.	Two children are rowing the boat to meet with their dad.	entailment
A man and a woman stand in front of a tall structure, both looking out at the ocean.	The man and woman were sunbathing on the beach.	neutral
A man and a woman, formally dressed, stand in front of a tall structure, both looking out at the ocean.	The man and woman were looking at the ocean at sunset	neutral
A man and a woman, dressed in swimwear, stand in front of a tall sand structure, both looking out at the ocean and soaking up rays.	The man and woman were sunbathing on the beach.	entailment
A man and a woman, formally dressed, stand in front of a tall structure, both looking out at the ocean.	The man and woman were looking at the ocean	entailment
Boy wearing a red jacket performs a handstand on the grass.	Boy in a red jacket standing on his hands on the fresh-mowed grass.	neutral
Boy wearing a red jacket performs a handstand.	Boy in a red jacket standing on his hands on the grass.	neutral
Boy wearing a red jacket performs a handstand on the grass.	Boy in a blue jacket standing on his hands on the grass.	contradiction
Boy wearing a red jacket performs a headstand on the grass.	Boy in a red jacket standing on his hands on the grass.	contradiction
Guy in white fuzzy jacket talks with a man in purple button up.	Two men are talking	entailment
Guy in white fuzzy jacket has a guitar standing with a man in purple button up.	Two men are talking	neutral
Guy in white fuzzy jacket plays guitar while a man in purple button up sings.	Two men are jazz musicians.	neutral
Guy in white fuzzy jacket plays guitar while a man in purple button up sings.	Two men are performing.	entailment
a young boy wearing a lilac outfit playing with a rocket.	A boy is wearing lilac outfit.	entailment
a young child wearing a pastel outfit playing with a rocket.	A boy is wearing lilac outfit.	neutral
a young boy wearing a blue outfit playing with a rocket.	A boy is wearing brand new blue outfit.	neutral
a young boy wearing a blue outfit playing with a rocket.	A boy is wearing a blue outfit.	entailment
An elderly couple dancing in a restaurant while there grandson hides his face.	No one is dancing.	contradiction
An elderly couple dancing in a restaurant while there grandson hides his face.	An elderly couple dancing in a restaurant while there grandson hides his face and	entailment
An elderly couple dancing in a restaurant while there grandson hides his face.	An elderly couple dancing in a restaurant.	entailment
A young couple dances in a restaurant while their parents hide their faces. 	An elderly couple dancing in a restaurant while there grandson hides his face and	contradiction
A shirtless man wearing long pants is doing a skateboard trick in a metropolitan area where a man and woman are walking away from the camera.	The man is performing tricks on his board.	entailment
A shirtless man wearing long pants is doing a skateboard trick for pleasure in a metropolitan area where a man and woman are walking away from the camera.	The man is being paid to perform tricks on his board.	contradiction
A shirtless man wearing long pants is doing a skateboard trick for money in a metropolitan area where a man and woman are walking away from the camera.	The man is being paid to perform tricks on his board.	entailment
A shirtless man wearing long pants is doing a skateboard trick in a metropolitan area where a man and woman are walking away from the camera.	The man is performing tricks on his rollerskates.	contradiction
A group of people talking at tables about the movies.	The people are talking about sports.	contradiction
