sentence1	sentence2	gold_label
A group of women pose for a picture as a man plays guitar behind them.	A group of woman is posing in front of a comedian.	contradiction
A group of women pose for a picture as a man plays guitar behind them.	A group of woman is posing in front of an old musician.	neutral
Photo is of a female bicyclist(#9) as she rides a red bicycle down a street lined with caution cones.	A female bicyclist is wearing a number for a race.	entailment
Photo is of a female bicyclist(#9) as she rides a red bicycle down a street lined with caution cones.	A male bicyclist rides his morotcycle down a construction site littered with traffic cones.	contradiction
An orange boat with three men in life jackets aboard is making a turn in an ocean setting.	Three men are on an orange boat in the ocean.	entailment
An orange boat with three men in life jackets aboard is making a turn in an ocean setting.	The men in the orange boat are survivors of a recent shipwreck.	neutral
Two scuba divers underwater wearing white shirts and scuba equipment along with fins on their feet.	Two people dressed in white shirts and with fins on their hands swim underwater.	contradiction
Two scuba divers underwater wearing white shirts and scuba equipment along with fins on their feet.	Two people dressed in white shirts and with fins on their feet  swim at a beach.	neutral
Teacher explains opportunity to an overweight woman in a yellow shirt.	The teacher explains a lesson to an overweight woman.	entailment
Teacher explains opportunity to an overweight woman in a yellow shirt.	The male teacher is in class.	contradiction
Two dogs are chasing each other on green grass.	Two dogs are on the green bed	contradiction
Two dogs are chasing each other on green grass.	Two dogs are on the green grass	entailment
Two children eating food.	Two sisters likes their food	neutral
Two children eating food.	Two kids are eating food	entailment
Two men boxing in a wired cage.	A woman will get hit.	contradiction
Two men boxing in a wired cage.	A man will get hit.	entailment
People crossing a street next to a smart car.	The people are trying to find their car.	neutral
People crossing a street next to a smart car.	People are crossing a street.	entailment
A young woman walking along in the shadows in front of a fenced area.	A person sitting and crying.	contradiction
A young woman walking along in the shadows in front of a fenced area.	A person is stalking an ex-boyfriend.	neutral
A small white dog inspects two sheep.	A dog has turned around to lick some sheep.	neutral
A small white dog inspects two sheep.	A dog has started to inspect some sheep.	entailment
People stand in a warehouse.	People are in a museum.	contradiction
People stand in a warehouse.	People are in a warehouse.	entailment
A little boy wearing a blue hat and coat is standing amongst the pigeons on the street.	A boy is standing on the street.	entailment
A little boy wearing a blue hat and coat is standing amongst the pigeons on the street.	A boy is feeding the pigeons.	neutral
A BMX biker riding down a muddy trail wearing protective gear.	Biker in a helmet riding a famous trail	neutral
A BMX biker riding down a muddy trail wearing protective gear.	Biker in a helmet just standing still	contradiction
A girl is sitting on the beach and appears to be approaching a hit on the head by a plastic inflated hammer.	The girl is getting further away from the plastic inflated hammer.	contradiction
A girl is sitting on the beach and appears to be approaching a hit on the head by a plastic inflated hammer.	The girl is nearing the plastic inflated hammer.	entailment
A child walks on the beach with a bucket.	A child is carrying an ice cream bucket.	neutral
A child walks on the beach with a bucket.	A child is carrying a bucket.	entailment
A BMX biker shoots up into the air.	The bike did not start.	contradiction
A BMX biker shoots up into the air.	The bike goes up in the air	entailment
A man with a shaved head and sunglasses smiles broadly.	The man is smiling at his friends.	neutral
A man with a shaved head and sunglasses smiles broadly.	The man is smiling.	entailment
Two college students talking about their class they have.	Two college students are talking.	entailment
Two college students talking about their class they have.	Two high school students are talking.	contradiction
A man with no shirt and a woman in a bikini in the water looking away from the camera.	Man and woman in formal clothes.	contradiction
A man with no shirt and a woman in a bikini in the water looking away from the camera.	A married man and woman in swimming clothes.	neutral
A girl kicks a ball with three girls doing the same in the background.	Four girls kick a ball.	contradiction
